X,Y,objectid,lea_school,ptmoved,comments,reviewed,school_nam,principal,street_lon,phys_addr,phys_city,phys_zip,phone,mail_addr,mail_city,mail_zip,fax,url_addres,county,accr_stat,sch_desg,sch_type,sch_ptype,sch_ctype,ext_hours,num_teach,bgn_grade,end_grade,pre_k,elem,middle,high,early_coll,Facility Name,Street Address,City Name,County_2,State,ZIP Code,Latitude,Longitude,Submissions,Toxic Release Inventory Report Link,Toxic Release Inventory - Form R Report Link,Risk-Screening Environmental Indicators Report Link
619470.374899998,238810.6873,"2168","320346", , , ,Lowe's Grove Middle,Kathleen Kirkpatrick,4418 S Alston Avenue,4418 S Alston Avenue,Durham,"27713","9195603946",4418 S Alston Avenue,Durham,"27713","9195602102",http://www.lowesgrove.dpsnc.net/,Durham, ,Public,Regular School,None,Traditional,"-","40","06","08", , ,yes, ,,PBM GRAPHICS INC,4900 PROSPECTUS DR,DURHAM,DURHAM,NC,"27713",35.89615,-78.89236,"5",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27713PBMGR4900P,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27713PBMGR4900P,https://enviro.epa.gov/enviro/rsei.html?facid=27713PBMGR4900P
593308.6875,195020.4998,"1170","530302", , , ,Benjamin T Bullock Elem,Pamela Sutton,1410 McNeill Road,1410 McNeill Road,Sanford,"27330","9197180160",1410 McNeill Road,Sanford,"27330","9197087347",http://www.lee.k12.nc.us/Bullock.pdf,Lee,SA,Public,Regular School,None,Traditional,"-","37",KG,"05", ,yes, , ,,PENTAIR WATER POOL & SPA INC.,1620 HAWKINS AVE.,SANFORD,LEE,NC,"27330",35.50352,-79.17889,"78",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330PCFBN1616H,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330PCFBN1616H,https://enviro.epa.gov/enviro/rsei.html?facid=27330PCFBN1616H
650749.3015,180584.822900001,"1159","510308", ,point verified,"1",Benson Elementary,Betty Bennett,2040 Hwy 50 N,2040 Hwy 50 N,Benson,"27504","9198944233",2040 Hwy 50 N,Benson,"27504","9198947133",http://johnstoncounty.nc.schoolwebpages.com/educa,Johnston, ,Public,Regular School,None,Traditional,"-","38",PK,"04",yes,yes, , ,,PGI NONWOVENS,1203 S CHICOPEE RD,BENSON,JOHNSTON,NC,"27504",35.369539,-78.551032,"13",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27504PGNNW1203S,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27504PGNNW1203S,https://enviro.epa.gov/enviro/rsei.html?facid=27504PGNNW1203S
517079.468699999,243093.218600001,"1081","410499", , , ,Oak Hill Elementary,Ashton Clemmons,320 Wrightenberry St,320 Wrightenberry St,High Point,"27260","3368192925",320 Wrightenberry St,High Point,"27260","3368192931",http://schools.gcsnc.com/spages/oakhill/home.htm,Guilford,SA,Public,Regular School,None,Modified,"-","27",PK,"05",yes,yes, , ,,PIEDMONT CHEMICAL INDUSTRIES I LLC,331 BURTON AVE,HIGH POINT,GUILFORD,NC,"27262",35.93713,-80.03369,"316",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260PDMNT331BU,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260PDMNT331BU,https://enviro.epa.gov/enviro/rsei.html?facid=27260PDMNT331BU
571527.812399998,210152.374899998,"62","190308", ,point verified,"1",Bonlee Elementary,Kim Taylor,153 Bonlee School Road,153 Bonlee School Road,Bonlee,"27213","9198375316",153 Bonlee School Road,Bonlee,"27213","9198375583",http://www.chatham.k12.nc.us/bonlee/index.html,Chatham,SA,Public,Regular School,None,Traditional,"-","25",KG,"08", , ,yes, ,,PILGRIM'S PRIDE CORP  BONLEE FEED MILL,3732 OLD US HWY 421 N,BONLEE,CHATHAM,NC,"27213",35.650833,-79.416667,"30",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27213GLDKSOLDUS,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27213GLDKSOLDUS,https://enviro.epa.gov/enviro/rsei.html?facid=27213GLDKSOLDUS
658092.729099996,240716.390500002,"1841","920544", ,point verified,"1",Rolesville Elementary,Shejuanna Rodgers,307 S Main St,307 S Main St,Rolesville,"27571","9195548686",307 S Main St,Rolesville,"27571","9195548601",http://rolesvillees.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,"-","42",KG,"05", ,yes, , ,,PINE GLO PRODUCTS INC,US HWY 401 N,ROLESVILLE,WAKE,NC,"27571",35.91745,-78.46698,"1",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27571PNGLPUSHWY,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27571PNGLPUSHWY,https://enviro.epa.gov/enviro/rsei.html?facid=27571PNGLPUSHWY
641023.712399997,226333.475000001,"1582","920348", ,point verified,"1",Needham Broughton High,Stephen Mares,723 Saint Marys St,723 Saint Mary's St,Raleigh,"27605","9198567810",723 Saint Mary's St,Raleigh,"27605","9198567822",http://broughton.wcpss.net/,Wake,SA,Public,Regular School,Magnet,Traditional,"-","132","09","12", , , ,yes,,PINE STATE CREAMERY CO,500 GLENWOOD AVE,RALEIGH,WAKE,NC,"276286508",35.78669,-78.64725,"12",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/rsei.html?facid=27628PNSTT500GL
641498.437700003,226362.1094,"1635","920525", ,point verified,"1",Partnership Elementary,Mark Kenjarski,601 Devereux Street,601 Devereux Street,Raleigh,"27605","9198568200",601 Devereux Street,Raleigh,"27605","9198568234",http://partnership.wcpss.net/,Wake, ,Public,Regular School,None,Modified,"-","25",KG,"05", ,yes, , ,,PINE STATE CREAMERY CO,500 GLENWOOD AVE,RALEIGH,WAKE,NC,"276286508",35.78669,-78.64725,"12",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/rsei.html?facid=27628PNSTT500GL
641118.517300002,225803.635499999,"1663","920620", ,point verified,"1",Wiley Elementary,Katie McMahon,301 Saint Mary's St,301 Saint Mary's St,Raleigh,"27605","9198567723",301 Saint Mary's St,Raleigh,"27605","9198562956",http://wileyes.wcpss.net/,Wake, ,Public,Regular School,Magnet,Traditional,"-","32",KG,"05", ,yes, , ,,PINE STATE CREAMERY CO,500 GLENWOOD AVE,RALEIGH,WAKE,NC,"276286508",35.78669,-78.64725,"12",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/rsei.html?facid=27628PNSTT500GL
641448.210600004,227037.719099998,"1835",92K000,"yes, 2012",down the street,"1",Raleigh Charter High School,Thomas Humble,1111 Haynes Street,1307 Glenwood Avenue,Raleigh,"27605","9197151155",1307 Glenwood Avenue,Raleigh,"27604","9197151176",http://www.raleighcharterhs.org,Wake, ,Charter,Regular School,None,Traditional,"-","41","09","12", , , ,yes,,PINE STATE CREAMERY CO,500 GLENWOOD AVE,RALEIGH,WAKE,NC,"276286508",35.78669,-78.64725,"12",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/rsei.html?facid=27628PNSTT500GL
642348.396799996,226157.173,"2578","920585", ,point verified,"1",Wake Young Men's Leadership Academy,Ian Solomon,15 East Peace Street,15 East Peace Street,Raleigh,"27604","0", , ,"0","0", ,Wake, ,Public,Regular School,None, ,"-","0","06","09", , ,yes, ,,PINE STATE CREAMERY CO,500 GLENWOOD AVE,RALEIGH,WAKE,NC,"276286508",35.78669,-78.64725,"12",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/rsei.html?facid=27628PNSTT500GL
642348.396799996,226157.173,"2579","920586", ,point verified,"1",Wake Young Women's Leadership Academy,Teresa Pierrie,15 East Peace Street,15 East Peace Street,Raleigh,"27604","0", , ,"0","0", ,Wake, ,Public,Regular School,None, ,"-","0","06","09", , ,yes, ,,PINE STATE CREAMERY CO,500 GLENWOOD AVE,RALEIGH,WAKE,NC,"276286508",35.78669,-78.64725,"12",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27628PNSTT500GL,https://enviro.epa.gov/enviro/rsei.html?facid=27628PNSTT500GL
625010.376400001,218549.3972,"1839","920484", ,point verified,"1",Lufkin Road Middle,Karen Sinders,1002 Lufkin Road,1002 Lufkin Road,Apex,"27539","9193874465",1002 Lufkin Road,Apex,"27502","9193631095",http://lufkinroad.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,"-","67","06","08", , ,yes, ,,POTTERS INDUSTRIES LLC,820 LUFKIN RD,APEX,WAKE,NC,"27539",35.71365,-78.83641,"17",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27502PTTRS82LUF,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27502PTTRS82LUF,https://enviro.epa.gov/enviro/rsei.html?facid=27502PTTRS82LUF
653645.4551,243789.697700001,"1613","920454", ,point verified,"1",Heritage Elementary,Jennifer Abraham,3500 Rogers Road,3500 Rogers Road,Wake Forest,"27587","9195626000",3500 Rogers Road,Wake Forest,"27587","9195626006",http://heritagees.wcpss.net/,Wake, ,Public,Regular School,None,Year Round,"-","58",KG,"05", ,yes, , ,,POWERSECURE,1609 HERITAGE COMMERCE CT,WAKE FOREST,WAKE,NC,"27587",35.95233,-78.51592,"6",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27587PWRSC169HE,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27587PWRSC169HE,https://enviro.epa.gov/enviro/rsei.html?facid=27587PWRSC169HE
653681.887800001,244082.419300001,"2121","920444", ,point verified,"1",Heritage Middle,Christopher McCabe,3400 Rogers Road,3400 Rogers Road,Wake Forest,"27587","9195626204",3400 Rogers Road,Wake Forest,"27587","9195626227",http://heritagems.wcpss.net,Wake, ,Public,Regular School,None,Year Round,"-","84","06","08", , ,yes, ,,POWERSECURE,1609 HERITAGE COMMERCE CT,WAKE FOREST,WAKE,NC,"27587",35.95233,-78.51592,"6",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27587PWRSC169HE,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27587PWRSC169HE,https://enviro.epa.gov/enviro/rsei.html?facid=27587PWRSC169HE
652167.75,244559.125500001,"1654","920592", ,point verified,"1",Wake ForestRolesville Mid,Stacey Weddle,1800 S Main St,1800 S Main St,Wake Forest,"27587","9195548440",1800 S Main St,Wake Forest,"27587","9195548435",http://wfrms.wcpss.net/,Wake, ,Public,Regular School,None,Traditional,"-","67","06","08", , ,yes, ,,POWERSECURE,340 CAPCOM AVE SUITE 107,WAKE FOREST,WAKE,NC,"27587",35.947984,-78.526006,"1",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27587PWRSC34CAP,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27587PWRSC34CAP,https://enviro.epa.gov/enviro/rsei.html?facid=27587PWRSC34CAP
503494.875100002,178094.2498,"1520","840316", , , ,East Albemarle Elementary,Rhonda Gainey,1813 E Main Street,1813 E Main Street,Albemarle,"28001","7049825113",1813 E Main Street,Albemarle,"28001","7049823463",http://east.scs.k12.nc.us/,Stanly,SA,Public,Regular School,None,Traditional,"-","25",KG,"05", ,yes, , ,,PREFORMED LINE PRODUCTS,1700 WOODHURST LN,ALBEMARLE,STANLY,NC,"28001",35.34279,-80.16595,"70",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28001PRFRM1700W,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28001PRFRM1700W,https://enviro.epa.gov/enviro/rsei.html?facid=28001PRFRM1700W
534427.437600002,213563.968699999,"2260","760354", , , ,Randolph Early College High,Cathy Waddell,629 Industrial Park Avenue,629 Industrial Park Avenue,Asheboro,"27205","3366251137",629 Industrial Park Avenue,Asheboro,"27205","3366253186", ,Randolph, ,Public,Regular School,Early College,Traditional,"-","13","09","13", , , ,yes,true,PUGH LUBRICANTS - ASHEBORO,701 MCDOWELL RD,ASHEBORO,RANDOLPH,NC,"27205",35.66982,-79.82894,"73",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27204PGHLC701MC,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27204PGHLC701MC,https://enviro.epa.gov/enviro/rsei.html?facid=27204PGHLC701MC
599258.809199996,189812.166099999,"1174","530314","yes, 2012",down the street,"1",East Lee Middle,Shannon Shuey,1337 Broadway Rd,1337 Broadway Rd,Sanford,"27330","9197768441",1337 Broadway Rd,Sanford,"27330","9197747451",http://www.lee.k12.nc.us/schools/elms/lcs/frontpa,Lee,SA,Public,Regular School,None,Traditional,"-","43","06","08", , ,yes, ,,REDMAN HOMES INC  SANFORD 1,2509 COX MILL RD,SANFORD,LEE,NC,"27330",35.45706,-79.10786,"10",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330RDMNH2509C,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330RDMNH2509C,https://enviro.epa.gov/enviro/rsei.html?facid=27330RDMNH2509C
523842.906300001,245520.375,"1103","410580", , , ,Union Hill Elementary,James McNeil,1201 E Fairfield Rd,3523 Triangle Lake Road,High Point,"27260","3368192130",3523 Triangle Lake Road,High Point,"27263","3368827162",http://schools.gcsnc.com/spages/union/practice.ht,Guilford,SA,Public,Regular School,None,Traditional,"-","30",PK,"05",yes,yes, , ,,RITE INDUSTRIES INC,1124 ELON PL,HIGH POINT,GUILFORD,NC,"27260",35.95928,-79.94296,"61",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261RTNDS1124E,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261RTNDS1124E,https://enviro.epa.gov/enviro/rsei.html?facid=27261RTNDS1124E
556102.562299997,187193.671999998,"221","630320", , , ,Elise Middle,Brenda Cassady,180 North Broad St.,180 W Elm St,Robbins,"27325","9109482421",180 W Elm St,Robbins,"27325","9109484112",http://schoolcenter.mcs.k12.nc.us/em,Moore,SA,Public,Regular School,None,Traditional,"-","14","06","08", , ,yes, ,,ROBBINS PROCESSING PLANT,HWY 705 N,ROBBINS,MOORE,NC,"27325",35.44029,-79.586446,"15",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27325PRDNCHIGHW,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27325PRDNCHIGHW,https://enviro.epa.gov/enviro/rsei.html?facid=27325PRDNCHIGHW
593308.6875,195020.4998,"1170","530302", , , ,Benjamin T Bullock Elem,Pamela Sutton,1410 McNeill Road,1410 McNeill Road,Sanford,"27330","9197180160",1410 McNeill Road,Sanford,"27330","9197087347",http://www.lee.k12.nc.us/Bullock.pdf,Lee,SA,Public,Regular School,None,Traditional,"-","37",KG,"05", ,yes, , ,,SANFORD COCA-COLA BOTTLING CO,1605 HAWKINS AVE,SANFORD,LEE,NC,"27330",35.5017,-79.17924,"15",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330SNFRD1605H,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330SNFRD1605H,https://enviro.epa.gov/enviro/rsei.html?facid=27330SNFRD1605H
592907.160599999,193396.743799999,"2423","530358", , , ,Warren Williams Elementary Alternative,Jolanda Clunie,901 LAWRENCE ST,901 Lawrence St,Sanford,"27330","9197743529",901 Lawrence St, ,"0","9197755195",http://lee.wwc.schoolfusion.us/?sessionid=1187b33,Lee, ,Public,Alternative Education,None,Traditional,"-","3",PK,"05",yes,yes, , ,,SANFORD COCA-COLA BOTTLING CO,1605 HAWKINS AVE,SANFORD,LEE,NC,"27330",35.5017,-79.17924,"15",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330SNFRD1605H,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330SNFRD1605H,https://enviro.epa.gov/enviro/rsei.html?facid=27330SNFRD1605H
535359.062700003,215648.531399999,"1428","761304", , , ,Asheboro High,William Fitch,1221 S Park St,1221 S Park St,Asheboro,"27203","3366256185",1221 S Park St,Asheboro,"27203","3366259320",http://www.asheboro.k12.nc.us/ahs/,Randolph,SA,Public,Regular School,None,Traditional,"1","92","09","12", , , ,yes,,SARA LEE KNIT PRODS ASHEBORO TEXTILES PLANT,1305 S FAYETTEVILLE ST,ASHEBORO,RANDOLPH,NC,"27203",35.689435,-79.81609,"1",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27203SRLKN1305S,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27203SRLKN1305S,https://enviro.epa.gov/enviro/rsei.html?facid=27203SRLKN1305S
535273.25,215589.109499998,"1429","761308", , , ,South Asheboro Middle,Ann Grant,523 W Walker Ave,523 W Walker Ave,Asheboro,"27203","3366294141",523 W Walker Ave,Asheboro,"27203","3366293761",http://www.asheboro.k12.nc.us/southasheboro/,Randolph,SA,Public,Regular School,None,Traditional,"-","40","06","08", , ,yes, ,,SARA LEE KNIT PRODS ASHEBORO TEXTILES PLANT,1305 S FAYETTEVILLE ST,ASHEBORO,RANDOLPH,NC,"27203",35.689435,-79.81609,"1",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27203SRLKN1305S,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27203SRLKN1305S,https://enviro.epa.gov/enviro/rsei.html?facid=27203SRLKN1305S
623060.2148,242653.530699998,"1783",32H000,"yes, 2012",down the street, ,Research Triangle Charter,Devon Carson,2418 Ellis Road,2418 Ellis Road,Durham,"27703","9199577108",2418 Ellis Road,Durham,"27703","9199579698",http://researchtriangle.heritageacademies.com/,Durham, ,Charter,Regular School,None,Traditional,"-","37",KG,"08", , ,yes, ,,SCM METAL PRODUCTS INC,2601 WECK DR,RESEARCH TRIANGLE PARK,DURHAM,NC,"27709",35.93214,-78.84981,"219",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709SCMMT2601W,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709SCMMT2601W,https://enviro.epa.gov/enviro/rsei.html?facid=27709SCMMT2601W
518791.187399998,244322.703200001,"1046","410364", , , ,Fairview Elementary,Rhonda Copeland,608 Fairview St,608 Fairview St,High Point,"27260","3368192890",608 Fairview St,High Point,"27260","3368192892",http://schools.gcsnc.com/spages/fairview/index.htm,Guilford,SA,Public,Regular School,None,Traditional,"-","30",PK,"05",yes,yes, , ,,SILVER KNIT INDUSTRIES INC,401 S HAMILTON ST,HIGH POINT,GUILFORD,NC,"27260",35.95159,-80.00219,"3",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260SLVRK401SO,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260SLVRK401SO,https://enviro.epa.gov/enviro/rsei.html?facid=27260SLVRK401SO
519064.406199999,244122.3123,"2205","410408", , , ,Middle College at GTCC  High Point,Charlos Smith,901 South Main Street,901 South Main Street,High Point,"27262","3368194111",901 South Main Street,High Point,"27262","3368194116",http://schoolcenter.gcsnc.com/education/school/sc,Guilford, ,Public,Regular School,Cooperative Innovative HS,Traditional,"-","11","09","13", , , ,yes,true,SILVER KNIT INDUSTRIES INC,401 S HAMILTON ST,HIGH POINT,GUILFORD,NC,"27260",35.95159,-80.00219,"3",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260SLVRK401SO,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260SLVRK401SO,https://enviro.epa.gov/enviro/rsei.html?facid=27260SLVRK401SO
518560.156199999,244514.2029,"2208","410534", , , ,Dean B Pruett SCALE Academy,Kenneth Wheat,116 Pisgah Church Rd,900 English Road,High Point,"27262","3368785380",900 English Road,Greensboro,"27405","3368897625",http://schoolcenter.gcsnc.com/education/school/sc,Guilford, ,Public,Alternative Education,None,Traditional,"-","6","06","12", , ,yes,yes,,SILVER KNIT INDUSTRIES INC,401 S HAMILTON ST,HIGH POINT,GUILFORD,NC,"27260",35.95159,-80.00219,"3",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260SLVRK401SO,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260SLVRK401SO,https://enviro.epa.gov/enviro/rsei.html?facid=27260SLVRK401SO
518791.187399998,244322.703200001,"1046","410364", , , ,Fairview Elementary,Rhonda Copeland,608 Fairview St,608 Fairview St,High Point,"27260","3368192890",608 Fairview St,High Point,"27260","3368192892",http://schools.gcsnc.com/spages/fairview/index.htm,Guilford,SA,Public,Regular School,None,Traditional,"-","30",PK,"05",yes,yes, , ,,SLANE HOSIERY MILL,313 S CENTENNIAL ST,HIGH POINT,GUILFORD,NC,"27260",35.954015,-79.99983,"9",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27226SLNHS313SC,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27226SLNHS313SC,https://enviro.epa.gov/enviro/rsei.html?facid=27226SLNHS313SC
519775.374899998,245934.5,"1854","410391", , , ,PennGriffin School for Arts,Shelley Nixon-Greene,825 E Washington Dr,825 East Washington Dr,High Point,"27260","3368192870",825 East Washington Dr,High Point,"27260","3368894841",http://schools.gcsnc.com/spages/griffin/index.htm,Guilford,SA,Public,Regular School,Magnet,Modified,"-","45","06","12", , ,yes,yes,,SLANE HOSIERY MILL,313 S CENTENNIAL ST,HIGH POINT,GUILFORD,NC,"27260",35.954015,-79.99983,"9",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27226SLNHS313SC,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27226SLNHS313SC,https://enviro.epa.gov/enviro/rsei.html?facid=27226SLNHS313SC
519064.406199999,244122.3123,"2205","410408", , , ,Middle College at GTCC  High Point,Charlos Smith,901 South Main Street,901 South Main Street,High Point,"27262","3368194111",901 South Main Street,High Point,"27262","3368194116",http://schoolcenter.gcsnc.com/education/school/sc,Guilford, ,Public,Regular School,Cooperative Innovative HS,Traditional,"-","11","09","13", , , ,yes,true,SLANE HOSIERY MILL,313 S CENTENNIAL ST,HIGH POINT,GUILFORD,NC,"27260",35.954015,-79.99983,"9",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27226SLNHS313SC,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27226SLNHS313SC,https://enviro.epa.gov/enviro/rsei.html?facid=27226SLNHS313SC
671823.312299997,137667.593600001,"1507","821304", ,point verified,"1",Butler Avenue Elementary,Vanessa Brown,301 Butler Ave,301 Butler Ave,Clinton,"28328","9105922629",301 Butler Ave,Clinton,"28328","9105922183",http://butleravenue.nc.ccs.schoolinsites.com,Sampson,SA,Public,Regular School,None,Traditional,"-","30","02","03", ,yes, , ,,SMITHFIELD-CLINTON,424 E RAILROAD RD,CLINTON,SAMPSON,NC,"28328",34.994252,-78.313318,"80",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28328THLND424RA,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28328THLND424RA,https://enviro.epa.gov/enviro/rsei.html?facid=28328THLND424RA
517079.468699999,243093.218600001,"1081","410499", , , ,Oak Hill Elementary,Ashton Clemmons,320 Wrightenberry St,320 Wrightenberry St,High Point,"27260","3368192925",320 Wrightenberry St,High Point,"27260","3368192931",http://schools.gcsnc.com/spages/oakhill/home.htm,Guilford,SA,Public,Regular School,None,Modified,"-","27",PK,"05",yes,yes, , ,,SNYDER PAPER CORP,1104 WARD ST,HIGH POINT,GUILFORD,NC,"27260",35.93907,-80.01796,"11",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260SNYDR1104W,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260SNYDR1104W,https://enviro.epa.gov/enviro/rsei.html?facid=27260SNYDR1104W
503494.875100002,178094.2498,"1520","840316", , , ,East Albemarle Elementary,Rhonda Gainey,1813 E Main Street,1813 E Main Street,Albemarle,"28001","7049825113",1813 E Main Street,Albemarle,"28001","7049823463",http://east.scs.k12.nc.us/,Stanly,SA,Public,Regular School,None,Traditional,"-","25",KG,"05", ,yes, , ,,SOUTHERN ENERGY OF NORTH CAROLINA,2100 STERLING DR,ALBEMARLE,STANLY,NC,"28001",35.34062,-80.166549,"2",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28001STHRN2100S,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28001STHRN2100S,https://enviro.epa.gov/enviro/rsei.html?facid=28001STHRN2100S
595623.250100002,187978.218800001,"1177","530340", , , ,J Glenn Edwards Elementary,Silvia Bayer,3115 Cemetery Rd,3115 Cemetery Rd,Sanford,"27332","9197743733",3115 Cemetery Rd,Sanford,"27330","9197768689",http://www.lee.k12.nc.us/Edwards.pdf,Lee,SA,Public,Regular School,None,Traditional,"-","39",KG,"05", ,yes, , ,,STATIC CONTROL COMPONENTS PLANT 3,205 WILLIAMS ST,SANFORD,LEE,NC,"27330",35.451819,-79.149076,"2",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330STTCC25WIL,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330STTCC25WIL,https://enviro.epa.gov/enviro/rsei.html?facid=27330STTCC25WIL
617534.370999999,149606.850699998,"884","260452", ,point verified,"1",Westarea Elementary,Zakiyyah Backman,941 Country Club Drive,941 Country Club Drive,Fayetteville,"28301","9104881705",941 Country Club Drive,Fayetteville,"28301","9104889484",http://www.waes.ccs.k12.nc.us/,Cumberland,SA,Public,Regular School,None,Traditional,"-","36",PK,"05",yes,yes, , ,,STEELFAB OF FAYETTEVILLE,950 COUNTRY CLUB DR,FAYETTEVILLE,CUMBERLAND,NC,"28301",35.09883,-78.914385,"8",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2830WSTLFB95CUN,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2830WSTLFB95CUN,https://enviro.epa.gov/enviro/rsei.html?facid=2830WSTLFB95CUN
639537.187299997,176167.5781,"214","430340", , , ,Gentry Primary,Frances McDonald,114 Porter Drive,114 Porter Drive,Erwin,"28339","9108975711",114 Porter Drive,Erwin,"28339","9108974543",http://www.harnett.k12.nc.us/schools/gentry/,Harnett, ,Public,Regular School,None,Traditional,"-","18",KG,"02", ,yes, , ,,SWIFT TEXTILES INC,200 N 13TH ST,ERWIN,HARNETT,NC,"28339",35.32994,-78.67603,"18",https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28339RWNML200NO,https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28339RWNML200NO,https://enviro.epa.gov/enviro/rsei.html?facid=28339RWNML200NO
