"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"NATVAR","8720 US 70 W","CLAYTON","JOHNSTON","NC","27520","35.6247","-78.42423","35","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27520NTRXX8720U","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27520NTRXX8720U","https://enviro.epa.gov/enviro/rsei.html?facid=27520NTRXX8720U"
"NORCRAFT COS LP DBA ULTRACRAFT CABINETRY","6163 OLD 421 RD","LIBERTY","RANDOLPH","NC","27298","35.88335","-79.58006","29","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27298SSCTD6163O","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27298SSCTD6163O","https://enviro.epa.gov/enviro/rsei.html?facid=27298SSCTD6163O"
"NORTEL NORTHERN TELECOM","4001 E CHAPELL HILL NELSON HWY","RESEARCH TRIANGLE PARK","DURHAM","NC","27709","35.889479","-78.852911","25","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709NRTHR4001E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709NRTHR4001E","https://enviro.epa.gov/enviro/rsei.html?facid=27709NRTHR4001E"
"NORTHERN TELECOM INC","4600 EMPEROR BLVD","MORRISVILLE","WAKE","NC","27560","35.875471","-78.838212","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27560NRTHR4600E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27560NRTHR4600E","https://enviro.epa.gov/enviro/rsei.html?facid=27560NRTHR4600E"
"NOVO NORDISK DAPI-US","3611 POWHATAN RD","CLAYTON","JOHNSTON","NC","27527","35.61703","-78.40426","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2752WNVNRD3611P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2752WNVNRD3611P","https://enviro.epa.gov/enviro/rsei.html?facid=2752WNVNRD3611P"
"NOVO NORDISK PHARMACEUTICALS INDUSTRIES ,LP","3612 POWHATAN RD","CLAYTON","JOHNSTON","NC","27527","35.61728","-78.40945","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2752WNVNRD3612P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2752WNVNRD3612P","https://enviro.epa.gov/enviro/rsei.html?facid=2752WNVNRD3612P"
"OAKDALE COTTON MILLS","710 OAKDALE RD","JAMESTOWN","GUILFORD","NC","27282","35.982319","-79.927127","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27282KDLCT710OA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27282KDLCT710OA","https://enviro.epa.gov/enviro/rsei.html?facid=27282KDLCT710OA"
"OFS BRANDS INC PLANT 23","535 ARCHDALE BLVD","ARCHDALE","RANDOLPH","NC","27263","35.910449","-79.994202","7","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2726WCRLNB535AR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2726WCRLNB535AR","https://enviro.epa.gov/enviro/rsei.html?facid=2726WCRLNB535AR"
"OLDCASTLE LAWN & GARDEN","107 RESERVATION ROAD","ABERDEEN","HOKE","NC","28315","35.090041","-79.36598","20","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2837WLDCST17RES","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2837WLDCST17RES","https://enviro.epa.gov/enviro/rsei.html?facid=2837WLDCST17RES"
"OLDCASTLE PRECAST INC","1431 PRODUCTS RD","FUQUAY-VARINA","WAKE","NC","27526","35.598138","-78.77314","21","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27526NCPRD1431P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27526NCPRD1431P","https://enviro.epa.gov/enviro/rsei.html?facid=27526NCPRD1431P"
"OLDCASTLE PRECAST INC","920 WITHERS RD","RALEIGH","WAKE","NC","27603","35.730426","-78.663486","33","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27603LDCST92WIT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27603LDCST92WIT","https://enviro.epa.gov/enviro/rsei.html?facid=27603LDCST92WIT"
"OLIVER RUBBER CO","408 TELEPHONE AVE","ASHEBORO","RANDOLPH","NC","27205","35.68579","-79.81244","104","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27203LVRRB408TE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27203LVRRB408TE","https://enviro.epa.gov/enviro/rsei.html?facid=27203LVRRB408TE"
"OPW FUELING CONTAINMENT SYSTEMS","3250 HIGHWAY 70 BUSINESS WEST","SMITHFIELD","JOHNSTON","NC","27577","35.515551","-78.358476","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2757WPWFLN325HI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2757WPWFLN325HI","https://enviro.epa.gov/enviro/rsei.html?facid=2757WPWFLN325HI"
"ORNAMENTAL PRODUCTS LLC","2214 SHORE ST","HIGH POINT","GUILFORD","NC","27263","35.91973","-80.00311","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263RNMNT2214S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263RNMNT2214S","https://enviro.epa.gov/enviro/rsei.html?facid=27263RNMNT2214S"
"OXFORD UNIVERSITY PRESS","2001 EVANS RD","CARY","WAKE","NC","27513","35.82294","-78.80422","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27513XFRDN21EVA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27513XFRDN21EVA","https://enviro.epa.gov/enviro/rsei.html?facid=27513XFRDN21EVA"
"PALLET ONE OF SILER CITY","2340 IKE BROOKS RD","SILER CITY","CHATHAM","NC","27344","35.65526","-79.39197","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2734WPLLTN234IK","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2734WPLLTN234IK","https://enviro.epa.gov/enviro/rsei.html?facid=2734WPLLTN234IK"
"PALM HARBOR HOMES","45 SILER CITY INDUSTRIAL PARK","SILER CITY","CHATHAM","NC","27344","35.75104","-79.48359","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27344PLMHR45IND","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27344PLMHR45IND","https://enviro.epa.gov/enviro/rsei.html?facid=27344PLMHR45IND"
"PBM GRAPHICS INC","4900 PROSPECTUS DR","DURHAM","DURHAM","NC","27713","35.89615","-78.89236","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27713PBMGR4900P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27713PBMGR4900P","https://enviro.epa.gov/enviro/rsei.html?facid=27713PBMGR4900P"
"PBM GRAPHICS RTP FACILITY","3700 S MIAMI BLVD","DURHAM","DURHAM","NC","27703","35.913215","-78.850436","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27703PBMGR37SMI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27703PBMGR37SMI","https://enviro.epa.gov/enviro/rsei.html?facid=27703PBMGR37SMI"
"PCC AIRFOILS INC","5105 REX MCLEOD DR","SANFORD","LEE","NC","27330","35.5515","-79.17933","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330PCCRF5105R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330PCCRF5105R","https://enviro.epa.gov/enviro/rsei.html?facid=27330PCCRF5105R"
"PENTAIR WATER POOL & SPA INC.","1620 HAWKINS AVE.","SANFORD","LEE","NC","27330","35.50352","-79.17889","78","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330PCFBN1616H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330PCFBN1616H","https://enviro.epa.gov/enviro/rsei.html?facid=27330PCFBN1616H"
"PEPSI BOTTLING VENTURES LLC","2838 WAKE FOREST RD","RALEIGH","WAKE","NC","27609","35.81844","-78.62463","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27609PPSCL2838W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27609PPSCL2838W","https://enviro.epa.gov/enviro/rsei.html?facid=27609PPSCL2838W"
"PERDUE AGRIBUSINESS LLC - ANSONVILLE NC ANIMAL NUTRITION","2755 OLD HWY 52 WEST","ANSONVILLE","ANSON","NC","28007","35.18","-80.110001","26","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28128NSNVLSR162","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28128NSNVLSR162","https://enviro.epa.gov/enviro/rsei.html?facid=28128NSNVLSR162"
"PERDUE FOODS LLC - CANDOR FEEDMILL/EAGLE SPRINGS HATCHERY","HIGHWAY 211 EAST - 351 PERDUE WAY","CANDOR","MOORE","NC","27229","35.300916","-79.703216","138","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27242PRDNCHWY21","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27242PRDNCHWY21","https://enviro.epa.gov/enviro/rsei.html?facid=27242PRDNCHWY21"
"PGI NONWOVENS","1203 S CHICOPEE RD","BENSON","JOHNSTON","NC","27504","35.369539","-78.551032","13","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27504PGNNW1203S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27504PGNNW1203S","https://enviro.epa.gov/enviro/rsei.html?facid=27504PGNNW1203S"
"PIEDMONT CHEMICAL INDUSTRIES I LLC","331 BURTON AVE","HIGH POINT","GUILFORD","NC","27262","35.93713","-80.03369","316","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260PDMNT331BU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260PDMNT331BU","https://enviro.epa.gov/enviro/rsei.html?facid=27260PDMNT331BU"
"PILGRIM'S PRIDE CORP  BONLEE FEED MILL","3732 OLD US HWY 421 N","BONLEE","CHATHAM","NC","27213","35.650833","-79.416667","30","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27213GLDKSOLDUS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27213GLDKSOLDUS","https://enviro.epa.gov/enviro/rsei.html?facid=27213GLDKSOLDUS"
"PILGRIM'S PRIDE CORP SANFORD FACILITY","484 ZIMMERMAN RD","SANFORD","LEE","NC","27330","35.558038","-79.22948","98","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330GLDNP6500Z","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330GLDNP6500Z","https://enviro.epa.gov/enviro/rsei.html?facid=27330GLDNP6500Z"
"PILGRIM'S PRIDE CORP STALEY FEEDMILL","2607 OLD 421 RD","STALEY","RANDOLPH","NC","27355","35.81061","-79.55357","63","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27355LBRTY2607O","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27355LBRTY2607O","https://enviro.epa.gov/enviro/rsei.html?facid=27355LBRTY2607O"
"PINE GLO PRODUCTS INC","US HWY 401 N","ROLESVILLE","WAKE","NC","27571","35.91745","-78.46698","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27571PNGLPUSHWY","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27571PNGLPUSHWY","https://enviro.epa.gov/enviro/rsei.html?facid=27571PNGLPUSHWY"
"PINE STATE CREAMERY CO","500 GLENWOOD AVE","RALEIGH","WAKE","NC","276286508","35.78669","-78.64725","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27628PNSTT500GL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27628PNSTT500GL","https://enviro.epa.gov/enviro/rsei.html?facid=27628PNSTT500GL"
"POTTERS INDUSTRIES LLC","820 LUFKIN RD","APEX","WAKE","NC","27539","35.71365","-78.83641","17","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27502PTTRS82LUF","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27502PTTRS82LUF","https://enviro.epa.gov/enviro/rsei.html?facid=27502PTTRS82LUF"
"POTTERS INDUSTRIES LLC -THOMASVILLE","1202 E SUNRISE AVE","THOMASVILLE","DAVIDSON","NC","27360","35.876378","-80.049099","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2736WPTTRS513CU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2736WPTTRS513CU","https://enviro.epa.gov/enviro/rsei.html?facid=2736WPTTRS513CU"
"POWERSECURE","1609 HERITAGE COMMERCE CT","WAKE FOREST","WAKE","NC","27587","35.95233","-78.51592","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27587PWRSC169HE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27587PWRSC169HE","https://enviro.epa.gov/enviro/rsei.html?facid=27587PWRSC169HE"
"POWERSECURE","300 KITTY HAWK DR","MORRISVILLE","WAKE","NC","27560","35.88997","-78.80364","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27560PWRSC3KITT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27560PWRSC3KITT","https://enviro.epa.gov/enviro/rsei.html?facid=27560PWRSC3KITT"
"POWERSECURE","340 CAPCOM AVE SUITE 107","WAKE FOREST","WAKE","NC","27587","35.947984","-78.526006","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27587PWRSC34CAP","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27587PWRSC34CAP","https://enviro.epa.gov/enviro/rsei.html?facid=27587PWRSC34CAP"
"PREFORMED LINE PRODUCTS","1700 WOODHURST LN","ALBEMARLE","STANLY","NC","28001","35.34279","-80.16595","70","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28001PRFRM1700W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28001PRFRM1700W","https://enviro.epa.gov/enviro/rsei.html?facid=28001PRFRM1700W"
"PRESTIGE FABRICATORS INC","905 US HWY 49 S","ASHEBORO","RANDOLPH","NC","27204","35.682778","-79.854167","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27204PRSTG905US","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27204PRSTG905US","https://enviro.epa.gov/enviro/rsei.html?facid=27204PRSTG905US"
"PRESTIGE FABRICATORS INC.","2206 DUMONT ST","ASHEBORO","RANDOLPH","NC","27203","35.761476","-79.773884","70","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27203PRSTG2206D","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27203PRSTG2206D","https://enviro.epa.gov/enviro/rsei.html?facid=27203PRSTG2206D"
"PUBLIC WORKS COMMISSION BUTLER-WARNER GENERATION PLANT","STATE RD 1723 CUSTER AVE","FAYETTEVILLE","CUMBERLAND","NC","28301","35.098308","-78.829937","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28301PBLCWSTATE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28301PBLCWSTATE","https://enviro.epa.gov/enviro/rsei.html?facid=28301PBLCWSTATE"
"PUGH LUBRICANTS - ASHEBORO","701 MCDOWELL RD","ASHEBORO","RANDOLPH","NC","27205","35.66982","-79.82894","73","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27204PGHLC701MC","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27204PGHLC701MC","https://enviro.epa.gov/enviro/rsei.html?facid=27204PGHLC701MC"
"RAM INDUSTRIES INC (DBA MARTIN INDUSTRIES)","1135 MONTGOMERY AVE","ALBEMARLE","STANLY","NC","28001","35.35537","-80.18022","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28001RMNDN1135M","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28001RMNDN1135M","https://enviro.epa.gov/enviro/rsei.html?facid=28001RMNDN1135M"
"RAVEN ANTENNA SYSTEMS (DBA GLOBAL SKYWARE)","1315 OUTLET CENTER DR","SMITHFIELD","JOHNSTON","NC","27577","35.51218","-78.3057","44","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27577CHNNLINDUS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27577CHNNLINDUS","https://enviro.epa.gov/enviro/rsei.html?facid=27577CHNNLINDUS"
"READY MIXED CONCRETE - SANFORD PLANT 7","320 MARKET ST","SANFORD","LEE","NC","27330","35.47914","-79.17342","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2733WRGSSN32MAR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2733WRGSSN32MAR","https://enviro.epa.gov/enviro/rsei.html?facid=2733WRGSSN32MAR"
"REDMAN HOMES INC","4130 HARVEY FAULK RD","SANFORD","LEE","NC","27330","35.432952","-79.12651","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330RDMNHPOBOX","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330RDMNHPOBOX","https://enviro.epa.gov/enviro/rsei.html?facid=27330RDMNHPOBOX"
"REDMAN HOMES INC  SANFORD 1","2509 COX MILL RD","SANFORD","LEE","NC","27330","35.45706","-79.10786","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330RDMNH2509C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330RDMNH2509C","https://enviro.epa.gov/enviro/rsei.html?facid=27330RDMNH2509C"
"RICE HOSIERY","550 W FAIRFIELD RD","HIGH POINT","RANDOLPH","NC","27263","35.92338","-79.99072","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263RCHSR550WF","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263RCHSR550WF","https://enviro.epa.gov/enviro/rsei.html?facid=27263RCHSR550WF"
"RINKER THOMASVILLE PIPE","208 RANDOLPH ST","THOMASVILLE","DAVIDSON","NC","27360","35.877973","-80.07983","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2736WTHMSV28RAN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2736WTHMSV28RAN","https://enviro.epa.gov/enviro/rsei.html?facid=2736WTHMSV28RAN"
"RITE INDUSTRIES INC","1124 ELON PL","HIGH POINT","GUILFORD","NC","27260","35.95928","-79.94296","61","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27261RTNDS1124E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27261RTNDS1124E","https://enviro.epa.gov/enviro/rsei.html?facid=27261RTNDS1124E"
"ROBBINS PROCESSING PLANT","HWY 705 N","ROBBINS","MOORE","NC","27325","35.44029","-79.586446","15","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27325PRDNCHIGHW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27325PRDNCHIGHW","https://enviro.epa.gov/enviro/rsei.html?facid=27325PRDNCHIGHW"
"ROYAL DEVELOPMENT CO","325 KETTERING RD","HIGH POINT","GUILFORD","NC","272631719","35.92602","-79.99386","56","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263RYLDV325KE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263RYLDV325KE","https://enviro.epa.gov/enviro/rsei.html?facid=27263RYLDV325KE"
"RPR IND INC","RTE 5 OLD US HWY1","APEX","WAKE","NC","27502","35.714506","-78.83896","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27502RPRNDROUTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27502RPRNDROUTE","https://enviro.epa.gov/enviro/rsei.html?facid=27502RPRNDROUTE"
"S&W CLINTON PLANT","1395 TURKEY HWY","CLINTON","SAMPSON","NC","28328","34.9959","-78.295502","15","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2832WSWCLN1395T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2832WSWCLN1395T","https://enviro.epa.gov/enviro/rsei.html?facid=2832WSWCLN1395T"
"S&W FAYETTEVILLE PLANT","1309 SOUTH REILLY ROAD","FAYETTEVILLE","CUMBERLAND","NC","28314","35.04842","-79.02384","17","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2831WSWFYT139SU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2831WSWFYT139SU","https://enviro.epa.gov/enviro/rsei.html?facid=2831WSWFYT139SU"
"S&W SPRING LAKE PLANT","545 WEST MANCHESTER ROAD","SPRING LAKE","CUMBERLAND","NC","28390","35.18944","-79.00052","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2839WSWSPR545WE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2839WSWSPR545WE","https://enviro.epa.gov/enviro/rsei.html?facid=2839WSWSPR545WE"
"SAFETY-KLEEN SYSTEMS ARCHDALE (ARC)","6182 OLD MENDENHALL RD","ARCHDALE","RANDOLPH","NC","27263","35.91512","-80.01621","79","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27263SFTYK6182O","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27263SFTYK6182O","https://enviro.epa.gov/enviro/rsei.html?facid=27263SFTYK6182O"
"SAFETY-KLEEN SYSTEMS RALEIGH (RAL)","125 SOMMERVILLE PARK RD","RALEIGH","WAKE","NC","27603","35.694679","-78.652937","69","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27603SFTYK6225O","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27603SFTYK6225O","https://enviro.epa.gov/enviro/rsei.html?facid=27603SFTYK6225O"
"SANFORD COCA-COLA BOTTLING CO","1605 HAWKINS AVE","SANFORD","LEE","NC","27330","35.5017","-79.17924","15","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330SNFRD1605H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330SNFRD1605H","https://enviro.epa.gov/enviro/rsei.html?facid=27330SNFRD1605H"
"SANFORD FINISHING","US HWY #1 BYPASS","SANFORD","LEE","NC","273310550","35.458641","-79.207821","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27330SNFRDUSHWY","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27330SNFRDUSHWY","https://enviro.epa.gov/enviro/rsei.html?facid=27330SNFRDUSHWY"
"SAPONA MFG","2478 CEDAR FALLS RD","CEDAR FALLS","RANDOLPH","NC","27230","35.7483","-79.7261","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27230SPNMN2478C","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27230SPNMN2478C","https://enviro.epa.gov/enviro/rsei.html?facid=27230SPNMN2478C"
"SAPUTO CHEESE USA INC","116 INDUSTRIAL DR","BISCOE","MONTGOMERY","NC","27209","35.3623","-79.80204","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2720WCRLND116IN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2720WCRLND116IN","https://enviro.epa.gov/enviro/rsei.html?facid=2720WCRLND116IN"
"SAPUTO CHEESE USA INC","131 WRIGHT WAY","TROY","MONTGOMERY","NC","27371","35.335328","-79.930111","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2737WCRLNS131WB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2737WCRLNS131WB","https://enviro.epa.gov/enviro/rsei.html?facid=2737WCRLNS131WB"
"SARA LEE KNIT PRODS ASHEBORO TEXTILES PLANT","1305 S FAYETTEVILLE ST","ASHEBORO","RANDOLPH","NC","27203","35.689435","-79.81609","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27203SRLKN1305S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27203SRLKN1305S","https://enviro.epa.gov/enviro/rsei.html?facid=27203SRLKN1305S"
"SCHINDLER ELEVATOR CORP","821 INDUSTRIAL DR","CLINTON","SAMPSON","NC","28328","35.026035","-78.334137","10","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=28328SCHND821IN","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=28328SCHND821IN","https://enviro.epa.gov/enviro/rsei.html?facid=28328SCHND821IN"
"SCHRADER BELLOWS","12415 CAPITAL BLVD","WAKE FOREST","WAKE","NC","27587","35.984913","-78.537054","5","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27587SCHRDUS1NO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27587SCHRDUS1NO","https://enviro.epa.gov/enviro/rsei.html?facid=27587SCHRDUS1NO"
"SCM METAL PRODUCTS INC","2601 WECK DR","RESEARCH TRIANGLE PARK","DURHAM","NC","27709","35.93214","-78.84981","219","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27709SCMMT2601W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27709SCMMT2601W","https://enviro.epa.gov/enviro/rsei.html?facid=27709SCMMT2601W"
"SEABOARD CHEMICAL CORP","5899 RIVERDALE DR","JAMESTOWN","GUILFORD","NC","27282","35.94458","-79.91108","14","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27282SBRDC5899R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27282SBRDC5899R","https://enviro.epa.gov/enviro/rsei.html?facid=27282SBRDC5899R"
"SEQIRUS INC","475 GREEN OAKS PKWY","HOLLY SPRINGS","WAKE","NC","27540","35.65291","-78.86375","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=2754WSQRSN475GB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=2754WSQRSN475GB","https://enviro.epa.gov/enviro/rsei.html?facid=2754WSQRSN475GB"
"SIEMENS INDUSTRY, INC.","7000 SIEMENS RD","WENDELL","WAKE","NC","27591","35.81655","-78.39706","23","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27591SMNSNSR230","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27591SMNSNSR230","https://enviro.epa.gov/enviro/rsei.html?facid=27591SMNSNSR230"
"SILVER KNIT INDUSTRIES INC","401 S HAMILTON ST","HIGH POINT","GUILFORD","NC","27260","35.95159","-80.00219","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27260SLVRK401SO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27260SLVRK401SO","https://enviro.epa.gov/enviro/rsei.html?facid=27260SLVRK401SO"
"SILVER LINE WINDOWS MID-SOUTH DIV","2223 NE CREEK PKWY BLDG 6 RESEARCH TRI-CENTER N","DURHAM","DURHAM","NC","27713","35.935518","-78.880747","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=27713SLVRL2223N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=27713SLVRL2223N","https://enviro.epa.gov/enviro/rsei.html?facid=27713SLVRL2223N"
