"Facility Name","Street Address","City Name","County","State","ZIP Code","Latitude","Longitude","Submissions","Toxic Release Inventory Report Link","Toxic Release Inventory - Form R Report Link","Risk-Screening Environmental Indicators Report Link"
"BIOMARINE INC","45 GREAT VALLEY PKY","MALVERN","CHESTER","PA","19355","40.06338","-75.54265","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355BLMRN45GRE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355BLMRN45GRE","https://enviro.epa.gov/enviro/rsei.html?facid=19355BLMRN45GRE"
"BL ENGLAND GENERATING STATION","900 N SHORE RD","BEESLEYS POINT","CAPE MAY","NJ","08223","39.289724","-74.633944","202","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08223BLNGL900NS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08223BLNGL900NS","https://enviro.epa.gov/enviro/rsei.html?facid=08223BLNGL900NS"
"BOCCELLA PRECAST LLC","324 NEW BROOKLYN RD","BERLIN","CAMDEN","NJ","08009","39.74678","-74.92876","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=0800WBCCLL324NE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=0800WBCCLL324NE","https://enviro.epa.gov/enviro/rsei.html?facid=0800WBCCLL324NE"
"BOEING INTEGRATED DEFENSE SYSTEMS GROUP ROTOTCRAFT","STEWART AVE &  INDUSTRIAL HWY","RIDLEY PARK","DELAWARE","PA","19078","39.869839","-75.320732","86","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19013BNGHLINDUS","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19013BNGHLINDUS","https://enviro.epa.gov/enviro/rsei.html?facid=19013BNGHLINDUS"
"BONDED PRODUCTS INC","439 S BOLMAR ST","WEST CHESTER","CHESTER","PA","193810039","39.959829","-75.591417","18","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19381WCCND439SO","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19381WCCND439SO","https://enviro.epa.gov/enviro/rsei.html?facid=19381WCCND439SO"
"BORDEN PACKAGING & INDUSTRIAL PRODUCTS","614 HERON DR","BRIDGEPORT","GLOUCESTER","NJ","08014","39.772086","-75.354816","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08014BRDNP614HE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08014BRDNP614HE","https://enviro.epa.gov/enviro/rsei.html?facid=08014BRDNP614HE"
"BOSTIK INC","2000 NOLTE DR","PAULSBORO","GLOUCESTER","NJ","08066","39.818448","-75.206721","49","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08066DPNCX2000N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08066DPNCX2000N","https://enviro.epa.gov/enviro/rsei.html?facid=08066DPNCX2000N"
"BP OIL CO MARCUS HOOK LUBRICANTS PLANT","DELAWARE AVE & CHURCH ST","MARCUS HOOK","DELAWARE","PA","19061","39.814393","-75.409276","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19061BPLCMDELAW","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19061BPLCMDELAW","https://enviro.epa.gov/enviro/rsei.html?facid=19061BPLCMDELAW"
"BRANDYWINE COMPOUNDING CO","1101 ROSEMONT AVE","WILMINGTON","NEW CASTLE","DE","19802","39.73948","-75.53485","19","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19802SMRFT1204E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19802SMRFT1204E","https://enviro.epa.gov/enviro/rsei.html?facid=19802SMRFT1204E"
"BRANDYWINE MACHINE CO INC","300 CREEK RD","DOWNINGTOWN","CHESTER","PA","19335","40.02464","-75.70775","76","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19335BRNDY300CR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19335BRNDY300CR","https://enviro.epa.gov/enviro/rsei.html?facid=19335BRNDY300CR"
"BRASKEM AMERICA INC","750 W 10TH ST","MARCUS HOOK","DELAWARE","PA","19061","39.817776","-75.427628","62","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19061PSLNPBLUEB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19061PSLNPBLUEB","https://enviro.epa.gov/enviro/rsei.html?facid=19061PSLNPBLUEB"
"BRENNER TOOL & DIE INC","921 CEDAR AVE","CROYDON","BUCKS","PA","19021","40.085134","-74.903127","17","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19020BRNNR921CE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19020BRNNR921CE","https://enviro.epa.gov/enviro/rsei.html?facid=19020BRNNR921CE"
"BRENNTAG NORTHEAST INC","15 LEE BLVD","FRAZER","CHESTER","PA","19355","40.06809","-75.55232","40","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355HCSTF15LEE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355HCSTF15LEE","https://enviro.epa.gov/enviro/rsei.html?facid=19355HCSTF15LEE"
"BRYN HILL INDUSTRIES","407 INDUSTRIAL PARK DR","YEADON","DELAWARE","PA","19050","39.93575","-75.26052","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19050BRYNH47IND","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19050BRYNH47IND","https://enviro.epa.gov/enviro/rsei.html?facid=19050BRYNH47IND"
"BRYN HILL INDUSTRIES","PRICE & PINE STS","HOLMES","DELAWARE","PA","19043","39.89542","-75.31138","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19043BRYNHPRICE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19043BRYNHPRICE","https://enviro.epa.gov/enviro/rsei.html?facid=19043BRYNHPRICE"
"BUCHAN INDUSTRIES","415 S PENN STREET","CLIFTON HEIGHTS","DELAWARE","PA","190182694","39.92747","-75.2905","15","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19018BCHNNPENNJ","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19018BCHNNPENNJ","https://enviro.epa.gov/enviro/rsei.html?facid=19018BCHNNPENNJ"
"BUCK ALGONQUIN CO. INC.","370 N MAIN ST","SMYRNA","KENT","DE","19977","39.30531","-75.61325","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19977BCKLG37NMA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19977BCKLG37NMA","https://enviro.epa.gov/enviro/rsei.html?facid=19977BCKLG37NMA"
"BUCKEYE PENNSAUKEN TERMINAL","123 DEROUSSE AVE","PENNSAUKEN","CAMDEN","NJ","08110","39.979002","-75.067896","158","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08110MRDHS123DE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08110MRDHS123DE","https://enviro.epa.gov/enviro/rsei.html?facid=08110MRDHS123DE"
"BULLEN COS","1640 DELMAR DR","FOLCROFT","DELAWARE","PA","19032","39.89472","-75.27805","63","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19032THBLL1640D","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19032THBLL1640D","https://enviro.epa.gov/enviro/rsei.html?facid=19032THBLL1640D"
"BUMPER SPECIALTIES INC","1607 IMPERIAL WAY","WEST DEPTFORD","GLOUCESTER","NJ","08066","39.83002","-75.20355","19","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08066BMPRS167IM","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08066BMPRS167IM","https://enviro.epa.gov/enviro/rsei.html?facid=08066BMPRS167IM"
"BURLINGTON GENERATING STATION","200 DEVLIN AVE & W BROAD ST","BURLINGTON","BURLINGTON","NJ","08016","40.071444","-74.875889","22","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08016BRLNGWBROA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08016BRLNGWBROA","https://enviro.epa.gov/enviro/rsei.html?facid=08016BRLNGWBROA"
"C & D TECHNOLOGIES INC","401 WASHINGTON ST","CONSHOHOCKEN","MONTGOMERY","PA","19428","40.07217","-75.29817","6","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19428CDPWRWASHI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19428CDPWRWASHI","https://enviro.epa.gov/enviro/rsei.html?facid=19428CDPWRWASHI"
"CAGE GRAPHIC ARTS","2781 ROBERTS AVE","PHILADELPHIA","PHILADELPHIA","PA","191291299","40.01317","-75.17377","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19129CGGRP2781R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19129CGGRP2781R","https://enviro.epa.gov/enviro/rsei.html?facid=19129CGGRP2781R"
"CALBAR INC","2626 N MARTHA ST","PHILADELPHIA","PHILADELPHIA","PA","191251493","39.98464","-75.12252","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19125CLBRN2626N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19125CLBRN2626N","https://enviro.epa.gov/enviro/rsei.html?facid=19125CLBRN2626N"
"CALLAHAN CHEMICAL CO LLC","BROAD ST & FILMORE AVE","PALMYRA","BURLINGTON","NJ","08065","39.99791","-75.031763","119","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08065CLLHNBROAD","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08065CLLHNBROAD","https://enviro.epa.gov/enviro/rsei.html?facid=08065CLLHNBROAD"
"CAMDEN PLANT HOLDING LLC","570 CHELTON AVE","CAMDEN","CAMDEN","NJ","08104","39.918221","-75.11814","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08104CMDNC570CH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08104CMDNC570CH","https://enviro.epa.gov/enviro/rsei.html?facid=08104CMDNC570CH"
"CAMDETT CORP","1501 PINE ST","CAMDEN","CAMDEN","NJ","08103","39.937705","-75.102834","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08103CMDTT1501P","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08103CMDTT1501P","https://enviro.epa.gov/enviro/rsei.html?facid=08103CMDTT1501P"
"CAMPBELL SOUP CO CAMDEN PLANT","100 MARKET ST","CAMDEN","CAMDEN","NJ","08101","39.950246","-75.127291","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08101CMPBL100MA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08101CMPBL100MA","https://enviro.epa.gov/enviro/rsei.html?facid=08101CMPBL100MA"
"CARDONE INDUSTRIES","4415 N AMERICAN ST","PHILADELPHIA","PHILADELPHIA","PA","19140","40.017817","-75.130416","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19140CRDNN4415N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19140CRDNN4415N","https://enviro.epa.gov/enviro/rsei.html?facid=19140CRDNN4415N"
"CARDONE INDUSTRIES","4435 NORTH PHILIP ST","PHILADELPHIA","PHILADELPHIA","PA","19140","40.018123","-75.129736","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19140CRDNN4435N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19140CRDNN4435N","https://enviro.epa.gov/enviro/rsei.html?facid=19140CRDNN4435N"
"CARDONE INDUSTRIES","5500 TABOR RD","PHILADELPHIA","PHILADELPHIA","PA","19124","40.03531","-75.10472","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19124CRDNN55TAB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19124CRDNN55TAB","https://enviro.epa.gov/enviro/rsei.html?facid=19124CRDNN55TAB"
"CARDONE INDUSTRIES","5501 WHITTAKER AVE","PHILADELPHIA","PHILADELPHIA","PA","19124","40.03333","-75.10116","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19124CRDNN5501W","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19124CRDNN5501W","https://enviro.epa.gov/enviro/rsei.html?facid=19124CRDNN5501W"
"CARDONE INDUSTRIES","5660 RISING SUN AVE","PHILADELPHIA","PHILADELPHIA","PA","19120","40.03795","-75.1119","108","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19120MCRDN5660R","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19120MCRDN5660R","https://enviro.epa.gov/enviro/rsei.html?facid=19120MCRDN5660R"
"CASA DI BERTACCHI","1910 GALLAGHER DR","VINELAND","CUMBERLAND","NJ","08360","39.53764","-75.05755","2","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08360CSDBR1910G","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08360CSDBR1910G","https://enviro.epa.gov/enviro/rsei.html?facid=08360CSDBR1910G"
"CATALYST INTERNATIONAL/GASKET MATERIALS CORP.","80-88  MORRIS ST","PHILADELPHIA","PHILADELPHIA","PA","19148","39.92626","-75.14588","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19148GSKTM8088M","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19148GSKTM8088M","https://enviro.epa.gov/enviro/rsei.html?facid=19148GSKTM8088M"
"CC OMEGA CHEMICAL INC","I-295 & HARMONY RD","MICKLETON","GLOUCESTER","NJ","08056","39.78303","-75.25232","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08056CCMGCI295H","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08056CCMGCI295H","https://enviro.epa.gov/enviro/rsei.html?facid=08056CCMGCI295H"
"CELEBRATION","681 MAIN ST","LUMBERTON","BURLINGTON","NJ","08048","39.97302","-74.80189","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08048CLBRT681MA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08048CLBRT681MA","https://enviro.epa.gov/enviro/rsei.html?facid=08048CLBRT681MA"
"CENTURY CABINETRY","220 PHILIPS RD","EXTON","CHESTER","PA","19341","40.063411","-75.642244","11","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19341CNTRY220PH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19341CNTRY220PH","https://enviro.epa.gov/enviro/rsei.html?facid=19341CNTRY220PH"
"CERTAINTEED CORP","NEW BROOKLYN-NEW FREEDOM RD","WILLIAMSTOWN JUNCTION","CAMDEN","NJ","08009","39.76523","-74.926918","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08009CRTNTNEWBR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08009CRTNTNEWBR","https://enviro.epa.gov/enviro/rsei.html?facid=08009CRTNTNEWBR"
"CHAMBERS COGENERATION L.P.","500 SHELL RD","PENNS GROVE","SALEM","NJ","08069","39.693667","-75.485569","253","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08069CRNYS500SH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08069CRNYS500SH","https://enviro.epa.gov/enviro/rsei.html?facid=08069CRNYS500SH"
"CHAMPION AUTO GENERATOR SERVICES","GRAND & HIGH STS","BLACKWOOD","CAMDEN","NJ","08012","39.794588","-75.05981","3","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08012CHMPNGRAND","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08012CHMPNGRAND","https://enviro.epa.gov/enviro/rsei.html?facid=08012CHMPNGRAND"
"CHAPMAN INDUSTRIAL FINISHES INC","2655 EAST CASTOR AVE","PHILADELPHIA","PHILADELPHIA","PA","19134","39.99087","-75.09123","16","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19134CHPMN2655E","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19134CHPMN2655E","https://enviro.epa.gov/enviro/rsei.html?facid=19134CHPMN2655E"
"CHARLES BESELER CO LIBRARY BUREAU STEEL DIV","1560 NW BLVD","VINELAND","CUMBERLAND","NJ","08360","39.50882","-75.02446","17","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08360MDSTC1560N","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08360MDSTC1560N","https://enviro.epa.gov/enviro/rsei.html?facid=08360MDSTC1560N"
"CHAS F KELLOM & CO INC","ASHBURNER ST & PCRR","PHILADELPHIA","PHILADELPHIA","PA","19136","40.041333","-75.019788","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19136CHSFKASHBU","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19136CHSFKASHBU","https://enviro.epa.gov/enviro/rsei.html?facid=19136CHSFKASHBU"
"CHATAS GLASS CO","570 BROADLAWN TERRACE","VINELAND","CUMBERLAND","NJ","08360","39.49653","-75.01096","12","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08360CHTSG570BR","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08360CHTSG570BR","https://enviro.epa.gov/enviro/rsei.html?facid=08360CHTSG570BR"
"CHEMALLOY CO LLC","1301 CONSHOHOCKEN RD","CONSHOHOCKEN","MONTGOMERY","PA","19428","40.10242","-75.31823","163","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19428CHMLLCONSH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19428CHMLLCONSH","https://enviro.epa.gov/enviro/rsei.html?facid=19428CHMLLCONSH"
"CHEMALLOY COMPANY INC","996 RAILROAD AVE","BRYN MAWR","DELAWARE","PA","190100350","40.01672","-75.3195","4","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19010CHMLL996RA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19010CHMLL996RA","https://enviro.epa.gov/enviro/rsei.html?facid=19010CHMLL996RA"
"CHEMOURS CHAMBERS WORKS","67 CANAL ROAD","DEEPWATER","SALEM","NJ","08023","39.682362","-75.491379","1973","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08023DPNTCRT130","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08023DPNTCRT130","https://enviro.epa.gov/enviro/rsei.html?facid=08023DPNTCRT130"
"CHEMOURS EDGE MOOR","104 HAY RD","EDGEMOOR","NEW CASTLE","DE","19809","39.74773","-75.497982","472","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19809DPNTD104HA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19809DPNTD104HA","https://enviro.epa.gov/enviro/rsei.html?facid=19809DPNTD104HA"
"CHEMSON INC","5301 TACONY ST BLDG 149","PHILADELPHIA","PHILADELPHIA","PA","19137","40.00867","-75.06844","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19137CHMSN5301T","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19137CHMSN5301T","https://enviro.epa.gov/enviro/rsei.html?facid=19137CHMSN5301T"
"CHEMSTATION PHILADELPHIA","415 BOOT ROAD SUITE B","DOWNINGTOWN","CHESTER","PA","19335","40.002245","-75.690214","23","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=1933WCHMST415BT","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=1933WCHMST415BT","https://enviro.epa.gov/enviro/rsei.html?facid=1933WCHMST415BT"
"CHRISTIAN SALVESEN INC","8 LEE BLVD","MALVERN","CHESTER","PA","193551255","40.066471","-75.557855","1","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19355CHRST8LEEB","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19355CHRST8LEEB","https://enviro.epa.gov/enviro/rsei.html?facid=19355CHRST8LEEB"
"CHROME DEPOSIT CORP","9 TYLER WAY","NEWARK","NEW CASTLE","DE","19713","39.65446","-75.72255","29","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19713CHRMD9TYLE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19713CHRMD9TYLE","https://enviro.epa.gov/enviro/rsei.html?facid=19713CHRMD9TYLE"
"CHURCH & CO","2121 WHITESVILLE RD","TOMS RIVER","OCEAN","NJ","08755","40.03908","-74.24366","11","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=07003CHRCH400KE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=07003CHRCH400KE","https://enviro.epa.gov/enviro/rsei.html?facid=07003CHRCH400KE"
"CHURCH & DWIGHT CO. INC.","800 AIRPORT RD.","LAKEWOOD","OCEAN","NJ","08701","40.060056","-74.179417","28","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08701CHRCH800AI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08701CHRCH800AI","https://enviro.epa.gov/enviro/rsei.html?facid=08701CHRCH800AI"
"CIBA-GEIGY CORP TOMS RIVER SITE","RTE 37 W","TOMS RIVER","OCEAN","NJ","087540071","39.990009","-74.230692","122","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08754CBGGYROUTE","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08754CBGGYROUTE","https://enviro.epa.gov/enviro/rsei.html?facid=08754CBGGYROUTE"
"CLARIOS LLC","700 N BROAD ST","MIDDLETOWN","NEW CASTLE","DE","19709","39.45828","-75.7195","83","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19709JHNSNRD170","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19709JHNSNRD170","https://enviro.epa.gov/enviro/rsei.html?facid=19709JHNSNRD170"
"CLEMENT COVERALL CO","623 VAN HOOK ST","CAMDEN","CAMDEN","NJ","081041417","39.924127","-75.117135","8","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08104CLMNT623VA","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08104CLMNT623VA","https://enviro.epa.gov/enviro/rsei.html?facid=08104CLMNT623VA"
"CLEVELAND-CLIFFS PLATE LLC CONSHOHOCKEN FACILITY","900 CONSHOHOCKEN RD","CONSHOHOCKEN","MONTGOMERY","PA","19428","40.090954","-75.31707","127","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19428LKNSSCONSH","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19428LKNSSCONSH","https://enviro.epa.gov/enviro/rsei.html?facid=19428LKNSSCONSH"
"CLIFTON PRECISION, NORTH","MARPLE AT BROADWAY AVE","CLIFTON HEIGHTS","DELAWARE","PA","190182495","39.930586","-75.286782","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19018LTTNSMARPL","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19018LTTNSMARPL","https://enviro.epa.gov/enviro/rsei.html?facid=19018LTTNSMARPL"
"COATING & CONVERTING TECHNOLOGIES CORP.","80 EAST MORRIS ST","PHILADELPHIA","PHILADELPHIA","PA","19148","39.92626","-75.14588","24","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=19148CTNGC8MRRI","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=19148CTNGC8MRRI","https://enviro.epa.gov/enviro/rsei.html?facid=19148CTNGC8MRRI"
"COCOA BARRY US INC","1500 SUCKLE HWY","PENNSAUKEN","CAMDEN","NJ","08110","39.97937","-75.03888","9","https://enviro.epa.gov/enviro/tris_control_v2.tris_print?tris_id=08110SCCCR1615S","https://enviro.epa.gov/enviro/trisquery.dcn_details?tris_id=08110SCCCR1615S","https://enviro.epa.gov/enviro/rsei.html?facid=08110SCCCR1615S"
